,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.031275347,0.02430586,0.024485609,0.028480195,0.021645857,0.028114246,0.0,0.033751868,0.02521685,0.023739837,0.02212331,0.025600603,0.024315044,0.030494796,0.023480972,0.024708452,0.015895726159214973,0.025506839156150818,0.028944749385118484,0.028659623116254807,0.022186901420354843,0.028516776859760284,0.025044593960046768,0.0316581130027771,0.0,0.027871854603290558,0.02227270044386387,0.028883066028356552,0.03011859394609928,0.03042553924024105,0.028798330575227737,0.029785456135869026,0.022969145327806473,0.027987563982605934,0.025209825485944748,0.025614896789193153,0.023349223658442497,0.026413924992084503,0.0272934939712286,0.028477121144533157,0.028665056452155113,0.025099096819758415,0.02351687103509903,0.025844382122159004,0.02710900269448757,0.02852807566523552,0.026724902912974358,0.022072631865739822,0.026203930377960205,0.028042180463671684,0.028535256162285805,0.023956337943673134,0.021617364138364792,0.02502288669347763,0.024329153820872307,0.023333845660090446,0.02975611574947834,0.024081910029053688,0.023979518562555313,0.02442076802253723,0.022090062499046326,0.02529659867286682,0.023799194023013115,0.02309371903538704
37,0.046638988,0.05845736,0.057094567,0.05604363,0.051129382,0.05375328,0.048113994,0.053639863,0.052363552,0.05851419,0.045373954,0.054531764,0.049170632,0.058097813,0.053071715,0.06059339,0.048558976501226425,0.04517662897706032,0.057360485196113586,0.047312475740909576,0.05164199694991112,0.05132604390382767,0.04912503436207771,0.06124132499098778,0.05158323049545288,0.052889466285705566,0.054049208760261536,0.05770313739776611,0.05840695649385452,0.0482858307659626,0.050732336938381195,0.052910346537828445,0.05939134955406189,0.06256429105997086,0.05440328270196915,0.06062310189008713,0.05939444154500961,0.0,0.050834253430366516,0.0,0.051674552261829376,0.05811607465147972,0.04374079033732414,0.04780564457178116,0.05122550204396248,0.05584753304719925,0.05315665528178215,0.05248130485415459,0.057870011776685715,0.044849224388599396,0.06167289987206459,0.06118573993444443,0.06448396295309067,0.051399149000644684,0.059264760464429855,0.0,0.05902189388871193,0.04419778659939766,0.05478253215551376,0.057377275079488754,0.05411595106124878,0.05844378471374512,0.06276415288448334,0.0
38,0.025604887,0.027789054,0.027363438,0.02418736,0.021214064,0.024124224,0.029620733,0.023487465,0.026433896,0.029953687,0.029176176,0.026922368,0.028114464,0.02675952,0.02429625,0.023759784,0.02698020450770855,0.029249662533402443,0.02695612981915474,0.021314745768904686,0.02854338102042675,0.02134511061012745,0.028061648830771446,0.02088589407503605,0.023985622450709343,0.02667718194425106,0.028773542493581772,0.027245158329606056,0.029189379885792732,0.02342524193227291,0.02615264244377613,0.0,0.02783779613673687,0.02839212864637375,0.027652498334646225,0.027170348912477493,0.030280297622084618,0.026156218722462654,0.02470981888473034,0.025436311960220337,0.021796833723783493,0.022944187745451927,0.02333485335111618,0.031192466616630554,0.02596195973455906,0.028215492144227028,0.02136187255382538,0.02190309762954712,0.025827458128333092,0.029465727508068085,0.02004067227244377,0.0252248402684927,0.02440565638244152,0.024277107790112495,0.02524351328611374,0.032149169594049454,0.024009158834815025,0.029503045603632927,0.025403479114174843,0.02162652648985386,0.02067173272371292,0.025515269488096237,0.025043299421668053,0.03144706413149834
39,0.031971473,0.04017917,0.029132161,0.04864897,0.029764133,0.037602674,0.042476125,0.039667986,0.035416484,0.037556615,0.03430849,0.039534654,0.026288006,0.046527363,0.044435214,0.037887882,0.01798330247402191,0.04144066944718361,0.039230331778526306,0.027278630062937737,0.04008479416370392,0.04046852886676788,0.03953197970986366,0.04268805310130119,0.03601664677262306,0.03844238072633743,0.03443116694688797,0.043875034898519516,0.035782236605882645,0.03083563968539238,0.037432119250297546,0.046337567269802094,0.03799409791827202,0.04150381311774254,0.04802129790186882,0.04407704249024391,0.03873256966471672,0.05115056410431862,0.04133971408009529,0.0,0.03706980124115944,0.02755299210548401,0.02683403715491295,0.03026098571717739,0.03879610821604729,0.04031115770339966,0.028508992865681648,0.024644145742058754,0.0,0.028611544519662857,0.03794391080737114,0.038111612200737,0.04305877909064293,0.03326286002993584,0.03459261357784271,0.047326743602752686,0.0401189960539341,0.025226878002285957,0.040590882301330566,0.03795324265956879,0.041199181228876114,0.03815716505050659,0.028113333508372307,0.03652745857834816
40,0.032571554,0.024755,0.02350241,0.026942922,0.02784048,0.022045797,0.02788975,0.028032793,0.024330378,0.0265013,0.02504225,0.024458503,0.022305323,0.027717834,0.02750649,0.031048978,0.027447914704680443,0.01986200362443924,0.02819562517106533,0.023439688608050346,0.024833252653479576,0.029183952137827873,0.02567327581346035,0.029316892847418785,0.02154969424009323,0.02239767089486122,0.029187418520450592,0.024542931467294693,0.021993612870573997,0.022912928834557533,0.0,0.02757582999765873,0.022580310702323914,0.0291788000613451,0.02391546033322811,0.02130173332989216,0.025875085964798927,0.024428127333521843,0.02991960383951664,0.026162412017583847,0.028728269040584564,0.024684755131602287,0.02769223414361477,0.0287230983376503,0.026413006708025932,0.024248965084552765,0.0,0.02682415582239628,0.0,0.0,0.02417716383934021,0.019019315019249916,0.02507610246539116,0.023749398067593575,0.027110038325190544,0.026113206520676613,0.024333897978067398,0.025052083656191826,0.027638627216219902,0.026386283338069916,0.02986912429332733,0.021192478016018867,0.021108096465468407,0.02606937848031521
41,0.0,0.04943766,0.046186317,0.0,0.021410804,0.03184229,0.03661725,0.03163814,0.0,0.027202342,0.034948044,0.03762524,0.017257342,0.036866687,0.03668324,0.027162265,0.03682142496109009,0.038695283234119415,0.033343322575092316,0.01720520108938217,0.037149373441934586,0.035552870482206345,0.0356455072760582,0.035288188606500626,0.037949830293655396,0.04319610074162483,0.011316057294607162,0.0,0.02841775491833687,0.04384072497487068,0.03989323973655701,0.0,0.05046531558036804,0.0,0.04905208945274353,0.030437244102358818,0.02900565043091774,0.034765586256980896,0.02964629977941513,0.051057640463113785,0.037106212228536606,0.0357397198677063,0.03704053536057472,0.03470989689230919,0.03839488327503204,0.024127144366502762,0.04194331169128418,0.013770255260169506,0.0,0.0336691178381443,0.04059518128633499,0.04558958113193512,0.04202580079436302,0.03592356666922569,0.0,0.0441957525908947,0.037883609533309937,0.03136815130710602,0.0,0.0,0.03391256928443909,0.032575469464063644,0.043969664722681046,0.038698114454746246
42,0.0,0.015531506,0.022034291,0.01583678,0.020593727,0.0,0.02575617,0.021390317,0.0,0.0,0.022587713,0.022832152,0.015185621,0.0,0.024852704,0.01982697,0.02162131853401661,0.0,0.022860664874315262,0.0,0.0185776948928833,0.0,0.02773924171924591,0.0,0.01890752464532852,0.015406177379190922,0.0284950640052557,0.023793021216988564,0.02049657516181469,0.0,0.021520020440220833,0.018231255933642387,0.018265780061483383,0.0,0.020217061042785645,0.024953186511993408,0.0,0.017972353845834732,0.025101786479353905,0.029397550970315933,0.022683318704366684,0.022982297465205193,0.024752894416451454,0.021842017769813538,0.0,0.022936085239052773,0.0,0.027775313705205917,0.020630791783332825,0.01973421312868595,0.0,0.020389514043927193,0.024288015440106392,0.016657881438732147,0.0,0.024069607257843018,0.023111876100301743,0.02612781897187233,0.019544051960110664,0.018567446619272232,0.0,0.0,0.0,0.021976929157972336
43,0.0,0.0,0.046621718,0.0,0.0,0.0,0.0,0.0,0.0,0.03892849,0.0,0.030594815,0.0,0.04016945,0.0,0.024210272,0.0,0.0,0.0,0.0,0.0,0.0,0.044084351509809494,0.0,0.03210302069783211,0.0368288978934288,0.03463289886713028,0.0,0.03779514133930206,0.028358617797493935,0.018985839560627937,0.0,0.04556136578321457,0.0,0.028621405363082886,0.0,0.02750871144235134,0.012412440963089466,0.0,0.03957630693912506,0.0,0.0,0.0,0.0,0.0,0.0,0.04594196751713753,0.0,0.0,0.0,0.0,0.0,0.03741086646914482,0.050588395446538925,0.0,0.0,0.04905729368329048,0.0,0.05495866388082504,0.0,0.04190447926521301,0.034356020390987396,0.05488663911819458,0.02127089351415634
44,0.022619892,0.0,0.0,0.017638043,0.020954328,0.0,0.01945654,0.019976042,0.021520976,0.0,0.015315763,0.017626954,0.0,0.0,0.017624276,0.0183383,0.020200347527861595,0.0,0.0,0.02185310609638691,0.0,0.0,0.023846210911870003,0.0,0.023347599431872368,0.022278495132923126,0.0,0.0,0.02193864993751049,0.020142070949077606,0.01907656341791153,0.016717184334993362,0.0,0.020771287381649017,0.0,0.0,0.0,0.0,0.01982121355831623,0.021451206877827644,0.024221956729888916,0.0,0.0,0.019188078120350838,0.0,0.02778196893632412,0.022090701386332512,0.0,0.02167336270213127,0.0,0.0196098443120718,0.02367565967142582,0.0,0.01298997737467289,0.021503247320652008,0.0,0.01894967630505562,0.018584856763482094,0.023007286712527275,0.02092760242521763,0.020170703530311584,0.024535957723855972,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.04984753,0.0,0.0,0.0,0.04694522,0.0,0.037255794,0.0,0.0,0.0,0.043578696,0.0,0.0,0.0,0.00329601694829762,0.06942451745271683,0.0,0.0,0.012456356547772884,0.0,0.0,0.013770203106105328,0.0,0.0,0.0,0.0,0.0,0.04648547247052193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034325048327445984,0.0,0.0,0.0,0.037326741963624954,0.0521145761013031,0.0,0.0,0.022984469309449196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509006604552269,0.0,0.04861742630600929,0.0391455739736557,0.04265116527676582,0.0
46,0.013841777,0.017564338,0.023358082,0.019769203,0.0,0.017203338,0.020370392,0.017878475,0.018883338,0.017901655,0.022679484,0.020258892,0.020422228,0.0,0.021137776,0.0,0.0,0.0,0.023278173059225082,0.022495411336421967,0.016873512417078018,0.0,0.018119484186172485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02030130662024021,0.016361068934202194,0.0,0.019637273624539375,0.0,0.019442183896899223,0.016330145299434662,0.0,0.015861017629504204,0.0,0.021108686923980713,0.0,0.0,0.0,0.017665548250079155,0.0,0.0,0.020723246037960052,0.0,0.0,0.0,0.0,0.015953192487359047,0.019176209345459938,0.017254076898097992,0.016946319490671158,0.012816979549825191,0.0,0.016664305701851845,0.0,0.02013178914785385,0.0,0.023551415652036667,0.02038818970322609
47,0.024159407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03167143,0.055662744,0.0,0.0,0.0,0.032168325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04891957715153694,0.0,0.0,0.04058890789747238,0.0,0.0,0.0,0.0,0.0,0.055080585181713104,0.0,0.0,0.04830455780029297,0.0,0.0,0.061046499758958817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030474530532956123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033995386213064194,0.02984435111284256,0.0255538709461689,0.04687584936618805,0.0,0.04000616446137428,0.045301273465156555
48,0.025294729,0.023639897,0.0,0.019158565,0.018921185,0.0,0.0064786174,0.0,0.017637808,0.0,0.018885111,0.023210814,0.0,0.0113839675,0.022565885,0.0,0.0,0.0,0.016496749594807625,0.0,0.023044664412736893,0.0,0.019077638164162636,0.013391213491559029,0.0,0.015646206215023994,0.0,0.0,0.0,0.0,0.015133152715861797,0.020037805661559105,0.0,0.0,0.0,0.0,0.0218957606703043,0.0,0.0,0.01486156415194273,0.012775726616382599,0.0,0.01472056657075882,0.01712699793279171,0.0,0.01809149608016014,0.015539969317615032,0.0,0.019562555477023125,0.0,0.0,0.0,0.021014422178268433,0.01782081462442875,0.0,0.0,0.01847010850906372,0.021084392443299294,0.018345922231674194,0.0,0.02271190471947193,0.0,0.0,0.022050591185688972
49,0.0,0.0,0.0550513,0.0,0.0,0.0,0.0,0.0,0.0,0.014920116,0.0,0.07771041,0.05238268,0.032028213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06302051246166229,0.0,0.0,0.0,0.0,0.0,0.06345534324645996,0.0,0.0,0.07130090147256851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05556096136569977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022720444947481155,0.0,0.05795780569314957,0.038304418325424194,0.03588404506444931,0.0,0.0
50,0.0,0.0,0.0070875785,0.017129602,0.015614306,0.018531846,0.0,0.0,0.0,0.016416974,0.019712567,0.0,0.021303676,0.012965129,0.0,0.0,0.0,0.009955576620995998,0.011791715398430824,0.01712876930832863,0.01516263373196125,0.0,0.0,0.018784917891025543,0.011126729659736156,0.0,0.018062537536025047,0.0,0.0,0.0,0.014674321748316288,0.017303545027971268,0.0,0.020255684852600098,0.018086345866322517,0.015711862593889236,0.0,0.0,0.02280724234879017,0.0,0.02035411074757576,0.014143820852041245,0.014817122370004654,0.0,0.0,0.022397762164473534,0.0,0.01426982693374157,0.0,0.0,0.0,0.013824503868818283,0.0,0.01115380972623825,0.014580285176634789,0.014964527450501919,0.0,0.0,0.018382595852017403,0.020935913547873497,0.014410094358026981,0.01643344946205616,0.019180890172719955,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07884809,0.0,0.11321804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031972989439964294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07856515049934387,0.0,0.0,0.08541400730609894,0.0,0.0,0.0,0.0,0.0,0.09938449412584305,0.0,0.0,0.0,0.0,0.09915708005428314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08800754696130753,0.0,0.09216645359992981,0.0747184157371521,0.0,0.0,0.10815984755754471
52,0.0,0.0,0.0,0.023321845,0.0,0.0,0.0,0.0,0.025819048,0.0,0.032612186,0.037984528,0.0,0.0,0.0,0.020886088,0.011694430373609066,0.043972406536340714,0.02185620553791523,0.031866539269685745,0.0,0.0,0.0,0.0,0.0,0.0334225669503212,0.0,0.0,0.026360059157013893,0.03195885568857193,0.0,0.008322249166667461,0.020876670256257057,0.0,0.0,0.0,0.03158671408891678,0.028178665786981583,0.0,0.0,0.0,0.039014775305986404,0.0,0.021853862330317497,0.030760755762457848,0.018628397956490517,0.0,0.02566218376159668,0.0,0.0,0.03750240057706833,0.0,0.021240534260869026,0.030621130019426346,0.0,0.0,0.0,0.040689270943403244,0.0,0.025529924780130386,0.0,0.023654107004404068,0.022167138755321503,0.019241247326135635
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93223906,0.30374375,0.9843725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0325034856796265,0.0,0.0,0.9414638876914978,0.0,0.0,0.0,0.0,0.0,0.9203349947929382,0.0,0.0,0.0,0.0,0.9055039882659912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943101704120636,0.0,0.8494628071784973,0.946113109588623,0.0,0.0,0.8890024423599243
