,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.03748469,0.028038986,0.038474623,0.020473478,0.034882724,0.021404438,0.02623044,0.03955031,0.039857436,0.020599889,0.038252607,0.028574513,0.02323899,0.027331205,0.02481221,0.03082428,0.032914825,0.02290211,0.03309313,0.03911808,0.024388026,0.03794959,0.028969856,0.030168315,0.028692797,0.033198513,0.04794813,0.023542635,0.030895106,0.034368522,0.03489262,0.031219352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.030114302,0.07780375,0.046914462,0.039828736,0.05247683,0.092263736,0.06917107,0.072311126,0.03888735,0.056980744,0.061148383,0.092505604,0.038630217,0.053633623,0.095381275,0.083592415,0.055112407,0.043365553,0.092434525,0.028557995,0.04658149,0.077410884,0.06950139,0.047540948,0.06360863,0.07175779,0.05736393,0.048978046,0.04634474,0.061064612,0.057065137,0.033255965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.035357438,0.02294837,0.02148295,0.036519274,0.03175438,0.039192095,0.027438104,0.02985481,0.042225156,0.023751356,0.03413943,0.012814069,0.0264313,0.030611034,0.029429782,0.038893133,0.042400755,0.04187314,0.032510407,0.05296874,0.02368764,0.035516985,0.037807584,0.033331018,0.030499546,0.02396896,0.029511565,0.02463244,0.026997158,0.025321346,0.03988092,0.02582945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.022839483,0.06839399,0.037816744,0.046244837,0.0642513,0.036020182,0.06300255,0.054740027,0.04974383,0.04522328,0.05485507,0.065322675,0.059450652,0.056317184,0.049909197,0.0842353,0.03954689,0.04701264,0.09975849,0.06338379,0.025757898,0.055153854,0.047723863,0.053450402,0.04654112,0.092472054,0.041790836,0.054619506,0.04927395,0.051489484,0.059969783,0.06200083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.02795707,0.028814977,0.020142267,0.029652832,0.012524243,0.028307883,0.035008907,0.017630372,0.027670627,0.03369597,0.026879068,0.038432296,0.03425713,0.0314366,0.04431715,0.036772378,0.03771728,0.032759465,0.037500545,0.03547751,0.034406587,0.029819725,0.024582636,0.023888102,0.022641987,0.032911986,0.029078608,0.048936605,0.039224766,0.023380406,0.033432927,0.035146393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.035654213,0.048020825,0.0611407,0.042620987,0.081579745,0.058126234,0.06761179,0.052037597,0.034597985,0.033148587,0.035596695,0.053001404,0.024617782,0.06335389,0.08421919,0.055142317,0.045774534,0.052793603,0.0873189,0.04451195,0.043222707,0.03842275,0.053061493,0.05131637,0.045981593,0.066325635,0.043378454,0.04712422,0.047608532,0.036301058,0.023338301,0.050815966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.028352443,0.021350434,0.025938516,0.041054018,0.027816111,0.017740425,0.03258295,0.024453018,0.0284783,0.03300672,0.028076556,0.010607538,0.027414756,0.04424321,0.025686625,0.024980372,0.030335544,0.04163658,0.025220795,0.02142929,0.0320749,0.037307706,0.021829512,0.028760085,0.03714891,0.04700629,0.029283578,0.035920195,0.04094679,0.0391095,0.02366321,0.031384945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0,0.042543516,0.043155342,0.048818402,0.035180297,0.06876153,0.06870945,0.047352463,0.029167434,0.0334219,0.039526608,0.041995578,0.009132666,0.039686143,0.037976295,0.025626913,0.033257023,0.056495335,0.06392477,0.05853787,0.009454388,0.04965519,0.0,0.06527792,0.043995604,0.06285004,0.035724405,0.06958557,0.03429948,0.017325692,0.024179054,0.06412352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.019643461,0.024957385,0.029768206,0.039779957,0.0198873,0.039111577,0.020142697,0.01940849,0.024141526,0.05021002,0.0188057,0.04370325,0.026313305,0.02852056,0.034339283,0.033228103,0.055009138,0.01815578,0.029249866,0.03194315,0.031330373,0.03869409,0.03234626,0.059743736,0.03055587,0.028543934,0.025818555,0.022451155,0.029254207,0.022183254,0.048415195,0.028242711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.06640302,0.051540475,0.048216313,0.048202,0.06829466,0.06458371,0.059807315,0.071558416,0.027021408,0.050465133,0.047903355,0.045014113,0.017215135,0.010555051,0.05847352,0.04636915,0.031209925,0.031236425,0.05332457,0.050144546,0.017962078,0.05097658,0.037091207,0.027519608,0.0367798,0.03946226,0.03397212,0.046988368,0.061369456,0.023830177,0.03292925,0.02713456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
